time,m_dot,cost_eur,true_cost_eur
2023-01-20 08:00:00+00:00,10.0,8063.981721254767,8055.665870881347
2023-01-20 09:00:00+00:00,10.0,8058.824845600233,8050.463832484455
2023-01-20 10:00:00+00:00,10.0,8055.2660038548265,8046.873756200248
2023-01-20 11:00:00+00:00,10.0,8051.977173742832,8043.556061325664
2023-01-20 12:00:00+00:00,10.0,8048.599769872346,8040.149061070876
2023-01-20 13:00:00+00:00,10.0,8048.922901055695,8040.475025708621
2023-01-20 14:00:00+00:00,10.0,8051.149395137124,8042.721056020755
2023-01-20 15:00:00+00:00,10.0,8054.606455629796,8046.208431117728
2023-01-20 16:00:00+00:00,10.0,8058.1565057216885,8049.789576863914
2023-01-20 17:00:00+00:00,10.0,8058.236147824407,8049.869951706098
2023-01-20 18:00:00+00:00,10.0,8053.313931092203,8044.9045725667465
2023-01-20 19:00:00+00:00,10.0,8044.1069069888,8035.6168130255155
2023-01-20 20:00:00+00:00,49.0,39360.808479708736,39318.09914859761
2023-01-20 21:00:00+00:00,55.0,44168.21392558218,44120.299435323956
2023-01-20 22:00:00+00:00,80.0,64128.60926161612,64058.634670766805
2023-01-20 23:00:00+00:00,70.0,56144.296260809664,56083.02285783529
2023-01-21 00:00:00+00:00,80.0,64135.195428094514,64065.278991053994
2023-01-21 01:00:00+00:00,80.0,64117.48552081729,64047.41791501316
2023-01-21 02:00:00+00:00,80.0,64091.20396705652,64020.91207816857
2023-01-21 03:00:00+00:00,80.0,64110.57889183784,64040.45209535724
2023-01-21 04:00:00+00:00,80.0,64092.77466734136,64022.56155852685
2023-01-21 05:00:00+00:00,80.0,64027.350409022816,63956.56616061236
2023-01-21 06:00:00+00:00,80.0,64084.442873837,64014.1569860896
2023-01-21 07:00:00+00:00,60.0,48160.17136081088,48107.895874336195
2023-01-21 08:00:00+00:00,10.0,8041.256477924765,8032.769575886281
2023-01-21 09:00:00+00:00,45.0,36147.91176435517,36108.90731034589
2023-01-21 10:00:00+00:00,55.0,44162.0558955826,44114.26870796101
2023-01-21 11:00:00+00:00,60.0,48157.47342092443,48105.23868616639
2023-01-21 12:00:00+00:00,70.0,56159.22995244315,56098.28346650937
2023-01-21 13:00:00+00:00,70.0,56159.69613999164,56098.75342995358
2023-01-21 14:00:00+00:00,65.0,52144.36778411035,52087.7135376646
2023-01-21 15:00:00+00:00,60.0,48149.50304713744,48097.26925353944
2023-01-21 16:00:00+00:00,10.0,8042.8914062914555,8034.449043826947
2023-01-21 17:00:00+00:00,10.0,8043.183406477899,8034.743856449854
2023-01-21 18:00:00+00:00,65.0,52164.06105336089,52107.56505893694
2023-01-21 19:00:00+00:00,65.0,52149.31925531222,52092.70310013493
2023-01-21 20:00:00+00:00,70.0,56151.23815412677,56090.296382605
2023-01-21 21:00:00+00:00,80.0,64116.29315104926,64046.50560069706
2023-01-21 22:00:00+00:00,80.0,64054.613573434595,63984.24811150649
2023-01-21 23:00:00+00:00,80.0,64018.46476720357,63947.760713941876
2023-01-22 00:00:00+00:00,80.0,64017.67130067253,63946.96298566813
2023-01-22 01:00:00+00:00,80.0,64020.52345928932,63949.84174422123
2023-01-22 02:00:00+00:00,80.0,64025.43741931582,63954.80153305368
2023-01-22 03:00:00+00:00,80.0,64027.18995051408,63956.57040879113
2023-01-22 04:00:00+00:00,75.0,60111.05874176402,60045.47098806288
2023-01-22 05:00:00+00:00,80.0,63959.5270649978,63888.277931790435
2023-01-22 06:00:00+00:00,80.0,63968.7025072434,63897.53851653355
2023-01-22 07:00:00+00:00,80.0,64041.174498701934,63970.68673085272
2023-01-22 08:00:00+00:00,70.0,56127.10462279971,56065.95964314697
2023-01-22 09:00:00+00:00,60.0,48139.24114745754,48086.99124796435
2023-01-22 10:00:00+00:00,70.0,56134.05736686295,56073.04830575991
2023-01-22 11:00:00+00:00,80.0,64115.89034576142,64046.18844089362
2023-01-22 12:00:00+00:00,70.0,56121.414092959676,56060.29501951011
2023-01-22 13:00:00+00:00,50.0,40139.56409660556,40096.15229173455
2023-01-22 14:00:00+00:00,50.0,40144.540372567775,40101.1679633179
2023-01-22 15:00:00+00:00,10.0,8041.0859547707,8032.642003510009
2023-01-22 16:00:00+00:00,10.0,8050.01799715332,8041.661264855757
2023-01-22 17:00:00+00:00,10.0,8053.060705239132,8044.733665905787
2023-01-22 18:00:00+00:00,10.0,8053.0777511146225,8044.7508782366
2023-01-22 19:00:00+00:00,10.0,8042.654180679836,8034.225537944758
2023-01-22 20:00:00+00:00,10.0,8038.622848699347,8030.154821707603
2023-01-22 21:00:00+00:00,45.0,36136.14736019821,36097.1557149786
2023-01-22 22:00:00+00:00,55.0,44148.41986677808,44100.58597126946
2023-01-22 23:00:00+00:00,75.0,60103.65425979797,60037.9988115636
2023-01-23 00:00:00+00:00,64.0,51319.339271072226,51263.22082124576
2023-01-23 01:00:00+00:00,80.0,64058.8733322754,63988.54890741715
2023-01-23 02:00:00+00:00,70.0,56093.5095285192,56032.0186208755
2023-01-23 03:00:00+00:00,10.0,8031.503953473002,8022.93997473322
2023-01-23 04:00:00+00:00,10.0,8031.690072995231,8023.127794296515
2023-01-23 05:00:00+00:00,10.0,8050.406377060742,8042.018948046499
2023-01-23 06:00:00+00:00,10.0,8066.236125007451,8057.996714617006
2023-01-23 07:00:00+00:00,10.0,8077.136988117576,8068.999446708614
2023-01-23 08:00:00+00:00,10.0,8082.334238535345,8074.245290790403
2023-01-23 09:00:00+00:00,10.0,8073.765732390836,8065.596855085208
2023-01-23 10:00:00+00:00,10.0,8065.44399826295,8057.197389498799
2023-01-23 11:00:00+00:00,10.0,8061.523264577158,8053.240074979149
2023-01-23 12:00:00+00:00,10.0,8060.774782856435,8052.484428829149
2023-01-23 13:00:00+00:00,10.0,8060.991169493378,8052.702823670189
2023-01-23 14:00:00+00:00,10.0,8062.968841615573,8054.698952517298
2023-01-23 15:00:00+00:00,10.0,8063.055419955061,8054.786310453714
2023-01-23 16:00:00+00:00,10.0,8073.328831639171,8065.155697506306
2023-01-23 17:00:00+00:00,10.0,8073.776733195514,8065.587266863536
2023-01-23 18:00:00+00:00,10.0,8063.185285317183,8054.898855575824
2023-01-23 19:00:00+00:00,10.0,8054.821983831108,8046.459014962473
2023-01-23 20:00:00+00:00,10.0,8047.107913428277,8038.659313041185
2023-01-23 21:00:00+00:00,10.0,8041.9941518006035,8033.499543886666
2023-01-23 22:00:00+00:00,80.0,63991.92196865583,63920.8201310058
2023-01-23 23:00:00+00:00,10.0,8039.419502689124,8030.888093143705
2023-01-24 00:00:00+00:00,10.0,8037.35672717619,8028.807277784948
2023-01-24 01:00:00+00:00,10.0,8030.5045132660425,8021.895041357147
2023-01-24 02:00:00+00:00,50.0,40067.41466302496,40023.235193118206
2023-01-24 03:00:00+00:00,60.0,48057.84167697895,48004.70542580963
2023-01-24 04:00:00+00:00,50.0,40063.753450735436,40019.5480316627
2023-01-24 05:00:00+00:00,10.0,8047.524195486039,8039.064000701395
2023-01-24 06:00:00+00:00,10.0,8058.962120635838,8050.602255823772
2023-01-24 07:00:00+00:00,10.0,8076.681222291545,8068.476727671632
2023-01-24 08:00:00+00:00,10.0,8078.155807174363,8069.985849651994
2023-01-24 09:00:00+00:00,10.0,8070.537659586586,8062.299389416655
2023-01-24 10:00:00+00:00,10.0,8066.816483130932,8058.544815126382
2023-01-24 11:00:00+00:00,10.0,8063.743016097092,8055.462098327915
2023-01-24 12:00:00+00:00,10.0,8058.5323540927775,8050.203699197073
2023-01-24 13:00:00+00:00,10.0,8062.565712689713,8054.274008147724
2023-01-24 14:00:00+00:00,10.0,8062.7520443800395,8054.480557676257
2023-01-24 15:00:00+00:00,10.0,8065.387462935925,8057.1406068401275
2023-01-24 16:00:00+00:00,10.0,8073.791328918666,8065.623062466132
2023-01-24 17:00:00+00:00,10.0,8073.791279834241,8065.623062466132
2023-01-24 18:00:00+00:00,10.0,8057.34705949995,8049.025054547071
2023-01-24 19:00:00+00:00,10.0,8057.905332255729,8049.588513236955
2023-01-24 20:00:00+00:00,65.0,52059.02607353844,52001.62749502627
2023-01-24 21:00:00+00:00,80.0,63832.35498681152,63759.90369259676
2023-01-24 22:00:00+00:00,80.0,63817.2926330247,63744.70341166035
2023-01-24 23:00:00+00:00,60.0,48058.34953721765,48005.34674334745
2023-01-25 00:00:00+00:00,80.0,63776.780095253234,63703.81989741761
2023-01-25 01:00:00+00:00,80.0,63761.475358761796,63688.37501425925
2023-01-25 02:00:00+00:00,80.0,63759.81330593014,63686.69774188006
2023-01-25 03:00:00+00:00,80.0,63766.6692738607,63693.61649044421
2023-01-25 04:00:00+00:00,80.0,63884.25951169992,63812.28351127186
2023-01-25 05:00:00+00:00,75.0,60009.253631397376,59942.72487617052
2023-01-25 06:00:00+00:00,10.0,8039.1675081885915,8030.675520002867
2023-01-25 07:00:00+00:00,10.0,8034.692951367156,8026.159114690154
2023-01-25 08:00:00+00:00,10.0,8035.177638466277,8026.648319134084
2023-01-25 09:00:00+00:00,10.0,8029.075954506204,8020.489584616748
2023-01-25 10:00:00+00:00,10.0,8024.856715723902,8016.230885216463
2023-01-25 11:00:00+00:00,10.0,8024.973556182489,8016.348818430625
2023-01-25 12:00:00+00:00,10.0,8024.826476398215,8016.2003099387175
2023-01-25 13:00:00+00:00,10.0,8024.675016403676,8016.047433549989
2023-01-25 14:00:00+00:00,10.0,8019.378244023204,8010.701127841323
2023-01-25 15:00:00+00:00,10.0,8025.90833350207,8017.292284143919
2023-01-25 16:00:00+00:00,10.0,8030.434833267808,8021.861104218481
2023-01-25 17:00:00+00:00,10.0,8022.489690290124,8013.841645655482
2023-01-25 18:00:00+00:00,10.0,8022.381504529447,8013.732448234962
2023-01-25 19:00:00+00:00,65.0,52043.39178523429,51985.868277181224
2023-01-25 20:00:00+00:00,80.0,63901.50549545849,63829.68521220595
2023-01-25 21:00:00+00:00,80.0,63853.6862302273,63781.42868812969
2023-01-25 22:00:00+00:00,80.0,63849.53123919213,63777.235507181715
2023-01-25 23:00:00+00:00,55.0,44048.698671105965,44000.047137376685
2023-01-26 00:00:00+00:00,80.0,63992.644717608935,63921.655647664826
2023-01-26 01:00:00+00:00,80.0,63988.212477847585,63917.182921320324
2023-01-26 02:00:00+00:00,55.0,44048.67649203093,44000.02478919226
2023-01-26 03:00:00+00:00,10.0,8020.5164428126745,8011.849884705195
2023-01-26 04:00:00+00:00,50.0,40054.93804604277,40010.77645190685
2023-01-26 05:00:00+00:00,10.0,8037.609812864729,8029.103077147377
2023-01-26 06:00:00+00:00,10.0,8047.173414630697,8038.756129121357
2023-01-26 07:00:00+00:00,10.0,8054.296350621351,8045.945687288403
2023-01-26 08:00:00+00:00,10.0,8054.343932359845,8045.993734153432
2023-01-26 09:00:00+00:00,10.0,8051.453182138533,8043.0759790771335
2023-01-26 10:00:00+00:00,10.0,8050.237174188525,8041.848600070488
2023-01-26 11:00:00+00:00,10.0,8046.32517708245,8037.90002134448
2023-01-26 12:00:00+00:00,10.0,8046.2213187522,8037.79519182078
2023-01-26 13:00:00+00:00,10.0,8023.575892488093,8014.937987757505
2023-01-26 14:00:00+00:00,10.0,8026.830121177763,8018.222646166751
2023-01-26 15:00:00+00:00,10.0,8034.411761116714,8025.8752013968015
2023-01-26 16:00:00+00:00,10.0,8046.844468733699,8038.424168962976
2023-01-26 17:00:00+00:00,10.0,8033.113552105159,8024.56483235056
2023-01-26 18:00:00+00:00,10.0,8049.241865190298,8040.843983801702
2023-01-26 19:00:00+00:00,40.0,32049.920349365595,32014.640874231012
2023-01-26 20:00:00+00:00,50.0,40054.87814011142,40010.71576931909
2023-01-26 21:00:00+00:00,80.0,63984.57413881863,63913.51388799085
2023-01-26 22:00:00+00:00,80.0,63957.11518662954,63885.80395055965
2023-01-26 23:00:00+00:00,75.0,60011.06619301536,59944.551134726134
2023-01-27 00:00:00+00:00,75.0,60021.70829001446,59955.28440869337
2023-01-27 01:00:00+00:00,65.0,52037.602150999206,51978.40787228315
2023-01-27 02:00:00+00:00,65.0,52046.67367810939,51985.925868064056
2023-01-27 03:00:00+00:00,45.0,36054.32704261838,36011.23710717889
2023-01-27 04:00:00+00:00,10.0,8021.511765358404,8011.847254366286
2023-01-27 05:00:00+00:00,10.0,8031.984290079058,8022.160157859447
2023-01-27 06:00:00+00:00,10.0,8044.408444230736,8034.439418089364
2023-01-27 07:00:00+00:00,10.0,8052.587361183495,8042.434502948254
2023-01-27 08:00:00+00:00,10.0,8054.400469464169,8044.008531199898
2023-01-27 09:00:00+00:00,10.0,8050.5619356617635,8039.8836403246305
2023-01-27 10:00:00+00:00,10.0,8048.450075986714,8037.500605272413
2023-01-27 11:00:00+00:00,10.0,8045.520364878693,8034.293702107904
2023-01-27 12:00:00+00:00,10.0,8044.226479347677,8032.736454377499
2023-01-27 13:00:00+00:00,10.0,8044.858267253891,8033.120529128482
