time,m_dot,cost_eur,true_cost_eur
2022-12-08 19:00:00+00:00,50.0,40658.91254782781,40773.12476942149
2022-12-08 20:00:00+00:00,65.0,52724.44074522654,52873.822514414125
2022-12-08 21:00:00+00:00,70.0,56732.72904718369,56893.82188080385
2022-12-08 22:00:00+00:00,80.0,64791.212287658615,64975.39707408956
2022-12-08 23:00:00+00:00,70.0,56762.16368637197,56923.007429718615
2022-12-09 00:00:00+00:00,75.0,60693.54881237816,60938.47389279493
2022-12-09 01:00:00+00:00,80.0,64739.59079320884,65000.687263483385
2022-12-09 02:00:00+00:00,80.0,64729.65865273005,64990.876926146324
2022-12-09 03:00:00+00:00,80.0,64743.80326633013,65004.839787223944
2022-12-09 04:00:00+00:00,75.0,60715.03249285469,60959.78519358981
2022-12-09 05:00:00+00:00,65.0,52700.75180597119,52912.39398982934
2022-12-09 06:00:00+00:00,45.0,36598.21722492634,36743.654002559095
2022-12-09 07:00:00+00:00,40.0,32555.220278195473,32684.19478761493
2022-12-09 08:00:00+00:00,40.0,32555.71484007943,32684.68240622565
2022-12-09 09:00:00+00:00,40.0,32551.662548900276,32680.674419108294
2022-12-09 10:00:00+00:00,10.0,8156.956779996351,8188.742438110868
2022-12-09 11:00:00+00:00,10.0,8155.942503587425,8187.739332252195
2022-12-09 12:00:00+00:00,40.0,32550.068636184515,32679.092631907675
2022-12-09 13:00:00+00:00,40.0,32557.815249503434,32686.751812036986
2022-12-09 14:00:00+00:00,10.0,8155.137212332756,8186.993310486099
2022-12-09 15:00:00+00:00,45.0,36615.76029429807,36761.187175549436
2022-12-09 16:00:00+00:00,10.0,8166.538147616804,8198.254506400071
2022-12-09 17:00:00+00:00,10.0,8156.542740909055,8188.4483324698
2022-12-09 18:00:00+00:00,45.0,36606.13323018203,36751.93076408548
2022-12-09 19:00:00+00:00,50.0,40657.06272602775,40819.22955174647
2022-12-09 20:00:00+00:00,65.0,52748.081731477454,52959.70823510402
2022-12-09 21:00:00+00:00,70.0,56716.774725899864,56945.45699585329
2022-12-09 22:00:00+00:00,75.0,60733.59073285718,60978.754814942324
2022-12-09 23:00:00+00:00,75.0,60719.167978005076,60964.49610166735
2022-12-10 00:00:00+00:00,80.0,64693.76329146032,65033.960977517694
2022-12-10 01:00:00+00:00,80.0,64655.29083869521,64991.828845622884
2022-12-10 02:00:00+00:00,80.0,64645.69472903912,64978.117962568926
2022-12-10 03:00:00+00:00,80.0,64647.24850488011,64975.75141539825
2022-12-10 04:00:00+00:00,80.0,64656.93976506416,64981.0270699979
2022-12-10 05:00:00+00:00,80.0,64680.63111093108,65000.101935580395
2022-12-10 06:00:00+00:00,75.0,60660.72598811559,60956.2443327947
2022-12-10 07:00:00+00:00,70.0,56687.711094160266,56959.11404684444
2022-12-10 08:00:00+00:00,60.0,48668.4269691291,48897.2211739061
2022-12-10 09:00:00+00:00,55.0,44645.42571412393,44851.914734171325
2022-12-10 10:00:00+00:00,55.0,44633.451751190456,44837.13282665428
2022-12-10 11:00:00+00:00,60.0,48671.26472276333,48890.36060383833
2022-12-10 12:00:00+00:00,65.0,52692.022938097376,52926.128872673034
2022-12-10 13:00:00+00:00,65.0,52694.46024390114,52925.0395702366
2022-12-10 14:00:00+00:00,60.0,48662.53558525848,48872.04872802054
